user_id,state,country
49956368,NJ,USA
83527770,NJ,USA
47503802,PA,USA
8868357,NJ,USA
62352189,PA,USA
72179277,PA,USA
1184754,NY,USA
64107160,PA,USA
1299390,NY,USA
7500579,NJ,USA
64569676,NY,USA
21891936,NY,USA
8807479,NY,USA
89458324,PA,USA
49402516,PA,USA
74746564,NY,USA
53363,PA,USA
37408481,NY,USA
93774370,NY,USA
19232211,NY,USA
28689595,PA,USA
21909285,NY,USA
21487835,PA,USA
62544324,NJ,USA
33589442,NY,USA
15438505,PA,USA
57080140,NJ,USA
20202895,NJ,USA
90107974,PA,USA
38196999,NY,USA
28852383,PA,USA
76922852,NY,USA
68683134,NY,USA
23000854,NJ,USA
29028123,NY,USA
43140739,NY,USA
2892184,PA,USA
5131434,PA,USA
46405046,NY,USA
74884659,PA,USA
77052625,NY,USA
42561969,NY,USA
57332648,NY,USA
8965945,NY,USA
10749181,PA,USA
44294774,NJ,USA
50960309,NY,USA
68068288,NJ,USA
64127604,PA,USA
95128275,NY,USA
38601407,PA,USA
11150964,NJ,USA
50164616,PA,USA
45013158,PA,USA
52339256,PA,USA
2709933,NJ,USA
73155327,NY,USA
74097309,PA,USA
17253855,NJ,USA
36010121,NY,USA
22794728,PA,USA
32437930,NY,USA
32739863,NY,USA
1881048,PA,USA
65641717,NY,USA
92273198,NY,USA
720861,NY,USA
57177158,PA,USA
54065668,PA,USA
73136647,NY,USA
15307062,NY,USA
5167986,PA,USA
52498869,NY,USA
38219941,NY,USA
45254738,NY,USA
51108640,NJ,USA
94183648,NY,USA
18487527,NY,USA
5068054,PA,USA
97929772,NY,USA
6406084,PA,USA
79095843,NY,USA
5883860,PA,USA
58051716,NY,USA
77898509,PA,USA
63915640,PA,USA
11065744,NJ,USA
37129249,NY,USA
7218862,NJ,USA
16510880,NY,USA
76404703,PA,USA
44934511,PA,USA
82940690,PA,USA
65027674,PA,USA
62630103,NY,USA
86607376,NY,USA
66151866,NJ,USA
653030,NJ,USA
36972468,NY,USA
58882832,PA,USA
48836000,PA,USA
95741550,NJ,USA
7928150,NY,USA
12172573,NJ,USA
68141980,NY,USA
69235853,PA,USA
19334517,NJ,USA
45553101,NY,USA
27777804,PA,USA
54370227,PA,USA
87529854,NJ,USA
15800706,NY,USA
44212204,NY,USA
69410441,PA,USA
76518441,NY,USA
39292408,NJ,USA
94353323,NY,USA
50522240,PA,USA
59318702,NJ,USA
3073170,NY,USA
15117139,NY,USA
74527906,PA,USA
59717499,NY,USA
63903662,NJ,USA
11340608,NY,USA
258564,NJ,USA
97774171,NY,USA
96806050,NY,USA
13935100,PA,USA
17169620,NY,USA
47159230,PA,USA
36325842,PA,USA
41654874,NJ,USA
1389178,NJ,USA
55875403,PA,USA
73819249,PA,USA
84990853,NJ,USA
42973785,NJ,USA
63369783,NJ,USA
39391010,NY,USA
12668417,PA,USA
7118772,PA,USA
4655627,NY,USA
19699880,PA,USA
16809701,PA,USA
20249484,NY,USA
31970187,NY,USA
74117472,NY,USA
77136377,PA,USA
56944916,PA,USA
69087898,NJ,USA
95317293,NY,USA
56642660,NY,USA
96102867,PA,USA
70041632,PA,USA
84071428,PA,USA
64203339,NY,USA
93469198,PA,USA
91642552,NY,USA
12825339,NY,USA
17216612,NY,USA
43003926,NJ,USA
74849344,PA,USA
35863600,NY,USA
56143853,NY,USA
57806466,NY,USA
54858285,NY,USA
33872659,NY,USA
40298494,NY,USA
61649556,PA,USA
51226863,NY,USA
90235691,PA,USA
22852417,NY,USA
88118857,PA,USA
25291738,PA,USA
7124879,PA,USA
17593780,NY,USA
57494510,PA,USA
98201694,NJ,USA
20434384,NY,USA
90768787,NY,USA
73155151,NY,USA
94047643,PA,USA
39159795,NY,USA
51075136,NY,USA
67811597,NY,USA
64671443,NJ,USA
41031976,NY,USA
45242570,PA,USA
5002697,PA,USA
31854964,PA,USA
83439752,NY,USA
67961103,NJ,USA
35226235,PA,USA
16121983,NY,USA
77169036,NY,USA
56386255,NJ,USA
6414603,NY,USA
27037079,NY,USA
14280580,NY,USA
47338707,PA,USA
4103306,NY,USA
95317258,NY,USA
80489398,NJ,USA
96274833,NJ,USA
31975867,PA,USA
68456194,PA,USA
78050691,PA,USA
24328928,PA,USA
40677514,PA,USA
58060254,PA,USA
36375938,NJ,USA
23303252,PA,USA
12904900,PA,USA
84363788,NJ,USA
37689386,NY,USA
21281935,NJ,USA
47848050,PA,USA
56744781,NJ,USA
19523456,NY,USA
60669652,PA,USA
58629515,PA,USA
82482251,NJ,USA
97952194,NJ,USA
16211364,NY,USA
246302,NY,USA
21336519,NJ,USA
2775050,NY,USA
34681421,PA,USA
93171443,NJ,USA
64143057,NY,USA
54733807,NJ,USA
89636205,PA,USA
38918603,NY,USA
60235723,NY,USA
66256453,PA,USA
10354602,NY,USA
30363980,NY,USA
20573834,NJ,USA
9832011,PA,USA
70155347,NJ,USA
21181617,PA,USA
48888180,PA,USA
98705925,NY,USA
70058073,NJ,USA
26163519,NY,USA
3416152,PA,USA
59272901,PA,USA
79205900,NY,USA
67274924,NY,USA
35676833,NJ,USA
44566307,PA,USA
57246677,NJ,USA
22965429,NJ,USA
50220003,NY,USA
48991417,NY,USA
42771077,PA,USA
53511939,NJ,USA
20003617,NY,USA
20653818,NY,USA
36616678,NY,USA
23711930,NJ,USA
81463252,NY,USA
20031047,NJ,USA
53243558,NY,USA
46212906,NY,USA
10383987,PA,USA
93291543,NY,USA
49578771,NY,USA
33854536,NY,USA
28649945,NY,USA
15039360,NY,USA
7460635,NY,USA
22826730,NJ,USA
37277309,PA,USA
34655183,PA,USA
46764371,NY,USA
74181893,NJ,USA
94986264,NY,USA
77600340,NY,USA
25491687,NY,USA
45065861,PA,USA
78041265,PA,USA
74950722,PA,USA
56462541,PA,USA
81069173,NY,USA
68399318,PA,USA
15178646,NY,USA
63295762,NY,USA
45159720,NJ,USA
41466087,NY,USA
38404708,NY,USA
32517084,PA,USA
21222350,NJ,USA
30325835,NY,USA
84515033,NY,USA
67964192,NY,USA
58791539,NY,USA
99166720,NJ,USA
48345301,NJ,USA
47096885,NY,USA
67327379,NY,USA
8688815,NJ,USA
7345402,NJ,USA
67815891,PA,USA
25206251,PA,USA
72482246,PA,USA
54900210,PA,USA
49184413,PA,USA
4952026,NJ,USA
9798739,PA,USA
20847149,NY,USA
48329425,NJ,USA
69003011,PA,USA
44135530,NJ,USA
77102960,NY,USA
55269498,PA,USA
16486571,NJ,USA
20824248,PA,USA
75625509,NY,USA
69336882,PA,USA
26894069,NY,USA
87133948,PA,USA
62754334,PA,USA
79287063,NY,USA
49083824,NJ,USA
39738130,NJ,USA
75751188,NJ,USA
66972901,NY,USA
62713731,NY,USA
45291153,NJ,USA
89871466,NY,USA
44314567,NJ,USA
20157802,NJ,USA
31464702,PA,USA
19661790,NJ,USA
79703619,NY,USA
99721888,NJ,USA
83704241,NJ,USA
89131474,NY,USA
14116676,NY,USA
32692991,PA,USA
91532196,PA,USA
265917,NY,USA
38246734,PA,USA
41625385,NJ,USA
7731868,PA,USA
17827762,PA,USA
75969072,PA,USA
69654837,PA,USA
2919179,NY,USA
2506741,NY,USA
11908669,NY,USA
33820560,NJ,USA
89313197,NY,USA
69192929,PA,USA
53563172,NY,USA
62472081,NY,USA
53260383,NJ,USA
602594,NJ,USA
65173679,NJ,USA
63363587,NY,USA
75418350,NJ,USA
21512849,NJ,USA
23973732,PA,USA
46234095,NY,USA
60427295,PA,USA
97493648,NY,USA
93979328,PA,USA
10239640,PA,USA
63584149,PA,USA
46018507,NY,USA
56939062,PA,USA
35423208,PA,USA
91883465,NY,USA
3711142,NJ,USA
1818188,NY,USA
79661079,PA,USA
23811014,PA,USA
55369802,NY,USA
41260780,PA,USA
18929172,NJ,USA
39726774,NY,USA
10862653,NY,USA
68022079,NY,USA
20244718,NJ,USA
60985844,NY,USA
89338674,NY,USA
85685142,NY,USA
86872075,PA,USA
12819608,NJ,USA
33419550,PA,USA
46566651,PA,USA
9639041,NY,USA
69599825,NJ,USA
83068372,PA,USA
87791943,NY,USA
63677370,PA,USA
17354653,PA,USA
63959916,NJ,USA
65807072,NJ,USA
85632907,NJ,USA
52582381,NJ,USA
77671524,NY,USA
57444053,NY,USA
31581993,NY,USA
45821010,NY,USA
94741377,NY,USA
15522786,NJ,USA
17950584,NJ,USA
45283022,NJ,USA
69654406,PA,USA
95895732,PA,USA
66800107,PA,USA
65856177,NJ,USA
45510652,NY,USA
45239961,NY,USA
10885536,PA,USA
60969478,NY,USA
59544542,NY,USA
87154684,NY,USA
60273446,NY,USA
24758479,NY,USA
44102972,NJ,USA
43441573,NJ,USA
91180702,NY,USA
80134782,PA,USA
65257226,NY,USA
41015407,PA,USA
54711516,NJ,USA
8595266,NY,USA
24962376,PA,USA
68008375,NY,USA
62129039,PA,USA
1285139,NJ,USA
98238172,NY,USA
67056016,NY,USA
26949736,NY,USA
88244499,PA,USA
88052857,PA,USA
8076168,PA,USA
25118822,NJ,USA
61148176,PA,USA
23121062,NY,USA
23259174,NJ,USA
7224979,NJ,USA
68589459,NY,USA
34672653,PA,USA
6931786,NY,USA
75875949,NJ,USA
57379661,PA,USA
14361153,PA,USA
29255618,NY,USA
40233321,NJ,USA
8156812,NY,USA
24195234,PA,USA
65425339,NY,USA
38763297,NY,USA
19969848,NY,USA
67462752,NJ,USA
34351245,PA,USA
84742397,NY,USA
8273984,NY,USA
41801549,PA,USA
91667360,NJ,USA
59790835,NJ,USA
31329596,NJ,USA
32580709,NY,USA
73604513,PA,USA
76108395,NY,USA
246530,NY,USA
82963047,NY,USA
19687841,NY,USA
82164797,PA,USA
69389893,NJ,USA
94753368,PA,USA
5668517,NJ,USA
24154985,PA,USA
4426905,NJ,USA
89957666,PA,USA
8995594,NJ,USA
39112250,NY,USA
96688879,NY,USA
74063010,NJ,USA
39799818,NY,USA
68097441,NY,USA
40553750,NJ,USA
25970422,NJ,USA
35935624,NY,USA
11069636,PA,USA
67990221,PA,USA
93524649,PA,USA
99647346,NY,USA
99925968,NJ,USA
65150811,NY,USA
22303896,NJ,USA
60877965,NJ,USA
93897675,NJ,USA
90920592,PA,USA
60220411,NY,USA
52500408,NJ,USA
75526145,PA,USA
10307917,NY,USA
66797187,PA,USA
28195347,PA,USA
16683681,NY,USA
61947461,NY,USA
239036,PA,USA
30266652,NY,USA
56793126,PA,USA
18997178,PA,USA
37642800,NY,USA
74062946,NY,USA
55481377,NJ,USA
41498459,NY,USA
93325385,NY,USA
13006250,NY,USA
8024523,PA,USA
68635730,NY,USA
88638983,NJ,USA
72696687,NY,USA
5364939,NY,USA
18421678,NJ,USA
65499839,NJ,USA
74346048,NY,USA
47936577,NJ,USA
31658533,NJ,USA
72231598,NY,USA
3062579,NY,USA
78544874,NY,USA
23119697,NY,USA
9939457,NJ,USA
1153046,NY,USA
49506243,NJ,USA
55413571,NJ,USA
43948971,PA,USA
12801414,PA,USA
76675251,NJ,USA
51836589,NY,USA
38263795,PA,USA
41260035,NY,USA
42952985,PA,USA
6289061,PA,USA
26663178,NY,USA
66865283,NJ,USA
54108154,NY,USA
48619993,NJ,USA
34828626,NJ,USA
15629532,NY,USA
14711909,PA,USA
56027031,NY,USA
69825860,NY,USA
31150322,PA,USA
66859075,PA,USA
25094338,PA,USA
21430958,NY,USA
34036362,NY,USA
70294833,NY,USA
4337314,NJ,USA
72075250,NY,USA
14952267,NY,USA
99903362,NJ,USA
22263351,NJ,USA
73818738,PA,USA
34763233,NJ,USA
8367742,NY,USA
51426925,NJ,USA
15946226,NY,USA
71188459,NY,USA
9699412,NJ,USA
31267803,NJ,USA
55008879,PA,USA
10140977,NJ,USA
20529442,NJ,USA
57544978,NY,USA
96325473,NY,USA
81664019,NY,USA
24279994,PA,USA
51388316,NJ,USA
2158330,NY,USA
56956446,NJ,USA
8725803,NJ,USA
73200536,PA,USA
15434056,NJ,USA
11475138,NJ,USA
27426810,NJ,USA
82387112,NY,USA
75148427,PA,USA
82437234,PA,USA
25589474,PA,USA
6458719,PA,USA
98364846,NY,USA
794800,NY,USA
50315670,PA,USA
22994862,PA,USA
61383970,PA,USA
66819735,NY,USA
31738636,NY,USA
13610741,PA,USA
5549746,PA,USA
32466276,NJ,USA
70916784,PA,USA
45570030,PA,USA
30326522,PA,USA
53909858,NJ,USA
95118335,PA,USA
24956365,NY,USA
88958901,NJ,USA
19207490,NY,USA
99526833,NY,USA
38639510,PA,USA
74957553,PA,USA
50677141,NJ,USA
44615915,NY,USA
13385887,PA,USA
23369974,PA,USA
56218967,NY,USA
77610780,PA,USA
21790059,PA,USA
72790160,NY,USA
92743027,NY,USA
24391177,NY,USA
56379735,NJ,USA
97273066,NY,USA
77140768,NJ,USA
4094230,PA,USA
78117013,NJ,USA
13755293,PA,USA
61599324,NY,USA
69877428,NY,USA
35246602,PA,USA
4606132,PA,USA
58853574,PA,USA
89825189,PA,USA
4767136,PA,USA
55416580,PA,USA
24983894,NJ,USA
29520536,NJ,USA
50309220,NY,USA
79235704,NY,USA
78476006,NJ,USA
3886391,NY,USA
30031450,NY,USA
14518421,NY,USA
14518874,PA,USA
46277097,NY,USA
33494844,NY,USA
46059331,NJ,USA
46363775,NJ,USA
76451952,NY,USA
35937917,NJ,USA
83752853,PA,USA
39748790,NJ,USA
57526209,PA,USA
52162654,NY,USA
97211720,NY,USA
16440676,NJ,USA
87262933,NY,USA
22693174,PA,USA
28496389,NJ,USA
2404999,NJ,USA
56466098,NJ,USA
30727315,NJ,USA
18956615,NJ,USA
71388568,NJ,USA
18311295,NY,USA
13010392,NJ,USA
97323775,PA,USA
74258170,PA,USA
41463710,NJ,USA
72326208,NY,USA
86686584,NJ,USA
22155796,NJ,USA
14199567,NJ,USA
81866448,NY,USA
41222709,NY,USA
373125,NY,USA
16968662,NJ,USA
19159830,PA,USA
4607445,PA,USA
10720411,PA,USA
55345085,NJ,USA
75421255,NY,USA
33993126,NY,USA
81027810,PA,USA
81939992,NY,USA
38106948,PA,USA
72753681,NJ,USA
52536824,NY,USA
77938578,PA,USA
78146142,NJ,USA
10061567,NY,USA
97486215,NJ,USA
19922942,PA,USA
29242144,NY,USA
3534387,PA,USA
9163631,PA,USA
39415452,NY,USA
31181251,PA,USA
55871099,NY,USA
49712743,NJ,USA
40592731,PA,USA
50427567,NY,USA
30127400,NY,USA
25388598,PA,USA
18945090,NY,USA
82974726,NY,USA
7686015,NY,USA
47455629,NJ,USA
3632359,NY,USA
16310795,NJ,USA
75818264,NJ,USA
81259364,PA,USA
7780353,PA,USA
66412407,PA,USA
44442115,PA,USA
31311188,NY,USA
52301421,NJ,USA
4721245,NY,USA
24315766,NY,USA
69792092,NJ,USA
75057875,NY,USA
73470316,NY,USA
97247034,NJ,USA
86376645,PA,USA
26230095,NY,USA
96417436,PA,USA
88556031,PA,USA
94685565,NJ,USA
14911716,NJ,USA
54494177,PA,USA
62218494,PA,USA
38509688,PA,USA
77812453,NJ,USA
63730009,NJ,USA
79687727,NY,USA
16511007,NJ,USA
53179932,NJ,USA
47221016,NY,USA
34771911,PA,USA
98093087,PA,USA
62954250,PA,USA
96906790,NY,USA
39336165,PA,USA
37821170,PA,USA
49122548,PA,USA
80548904,NY,USA
58244885,PA,USA
18276971,PA,USA
68115076,NJ,USA
95032636,NJ,USA
47457393,NY,USA
77157517,PA,USA
44675114,NY,USA
5834150,NJ,USA
16477813,NY,USA
73318838,NY,USA
87366796,NY,USA
93806341,NJ,USA
54055818,PA,USA
8075624,NJ,USA
89463175,NJ,USA
84048496,NY,USA
75077153,NY,USA
87274883,NY,USA
48649187,NY,USA
46417212,NY,USA
98682321,PA,USA
16929429,NJ,USA
13655097,NY,USA
26253835,NY,USA
66199821,NY,USA
79498186,NJ,USA
86097018,PA,USA
26260357,NJ,USA
53325760,NJ,USA
61620823,PA,USA
94402690,PA,USA
53205987,NY,USA
38239051,NJ,USA
2982158,NY,USA
74104317,NJ,USA
946848,NY,USA
35288947,NY,USA
23351413,PA,USA
75017768,PA,USA
24699195,NY,USA
87438568,NJ,USA
54310887,PA,USA
29850026,PA,USA
40525659,PA,USA
95135514,NY,USA
16542531,PA,USA
71849422,PA,USA
40001858,PA,USA
75607688,NY,USA
78339559,PA,USA
91614713,NJ,USA
62852547,PA,USA
92346095,NY,USA
74544811,NY,USA
25725299,PA,USA
65729491,NY,USA
51565165,NJ,USA
77838720,PA,USA
31627094,PA,USA
55345995,NY,USA
65311103,NY,USA
21562769,PA,USA
15774436,PA,USA
78634068,NY,USA
58325290,PA,USA
25083150,PA,USA
92377165,PA,USA
38853110,PA,USA
2961725,NJ,USA
97048557,NJ,USA
12593320,NJ,USA
42985436,NJ,USA
58308853,NY,USA
4290126,PA,USA
13118448,PA,USA
94077578,NY,USA
18534923,NY,USA
13195949,PA,USA
76639381,PA,USA
88116604,NJ,USA
93470604,NY,USA
89285176,NJ,USA
31450900,NJ,USA
86821558,NJ,USA
19882744,NY,USA
11795653,PA,USA
93416793,PA,USA
82850360,PA,USA
87569354,NY,USA
20469223,NJ,USA
2666671,NY,USA
17143761,NJ,USA
77834222,NY,USA
55238516,NY,USA
54390341,PA,USA
60982223,NY,USA
20904106,NY,USA
75659852,NY,USA
24755749,PA,USA
92645964,PA,USA
18997133,PA,USA
11782509,NY,USA
56183364,PA,USA
55344171,NJ,USA
8772570,NY,USA
62874012,NY,USA
78199770,PA,USA
19637176,PA,USA
12876434,NY,USA
89439508,NY,USA
63798052,NY,USA
68945134,NY,USA
49969995,NY,USA
7849820,NY,USA
32577299,NY,USA
56949506,NY,USA
44051070,NY,USA
85571820,NJ,USA
86904682,NY,USA
80339724,NY,USA
22177815,NY,USA
82736537,NY,USA
36870137,NY,USA
90901609,PA,USA
30338070,PA,USA
81016418,NY,USA
31370395,NY,USA
32084294,NJ,USA
6392089,NY,USA
6792746,NY,USA
98412594,NY,USA
265311,NJ,USA
28035379,NY,USA
21317089,PA,USA
38294733,PA,USA
10829445,NJ,USA
89453080,NY,USA
89026676,NY,USA
40500314,NY,USA
65334188,NY,USA
57536402,NY,USA
65709437,NY,USA
95320678,NJ,USA
90742194,NY,USA
51136357,NY,USA
34796099,NY,USA
43245643,NJ,USA
74209093,PA,USA
25036590,NY,USA
31675755,PA,USA
73219931,NY,USA
65484077,NY,USA
9081306,NY,USA
54791247,NY,USA
85636581,NY,USA
75836579,NY,USA
46278353,NJ,USA
99752775,NY,USA
25168832,NY,USA
85853034,NY,USA
16997627,NJ,USA
97575802,NY,USA
29054672,PA,USA
68908554,NY,USA
91580570,NY,USA
54864210,PA,USA
87861175,PA,USA
27194563,PA,USA
26470250,NY,USA
46046941,NY,USA
8747851,PA,USA
80175875,NJ,USA
57400496,NJ,USA
78736202,NY,USA
2377905,NY,USA
58479252,NY,USA
16384579,NY,USA
50381099,NY,USA
34175932,NJ,USA
8980642,NJ,USA
66671588,NY,USA
83335374,PA,USA
68016795,NY,USA
81696983,PA,USA
6211803,PA,USA
23102646,NY,USA
21021065,NY,USA
88021488,PA,USA
32362195,NY,USA
27416731,PA,USA
57198524,NY,USA
16007313,NY,USA
86155369,NY,USA
39393642,PA,USA
96116370,NJ,USA
56829865,NJ,USA
3957401,PA,USA
37004966,PA,USA
75359868,NY,USA
99186007,NJ,USA
74788399,NJ,USA
59799946,NJ,USA
37248833,PA,USA
83285717,NJ,USA
96460262,NY,USA
13681448,PA,USA
35797051,PA,USA
78223820,NY,USA
9694234,NY,USA
78412007,NY,USA
23693160,NY,USA
76560075,PA,USA
37262568,NJ,USA
72580590,NY,USA
56665200,NY,USA
40577758,PA,USA
34783392,PA,USA
80157229,PA,USA
97470246,NY,USA
69322447,NJ,USA
75117261,PA,USA
26791725,NY,USA
84949760,NY,USA
32134810,NY,USA
71879206,PA,USA
79708359,PA,USA
50258214,NJ,USA
18868995,PA,USA
44965054,NY,USA
91141787,NY,USA
45343469,PA,USA
15308645,NY,USA
268042,PA,USA
21556645,NY,USA
95562847,PA,USA
77301702,NY,USA
78574402,NY,USA
28956091,NJ,USA
84611213,PA,USA
63670382,NJ,USA
45897631,NJ,USA
44340863,NY,USA
20628036,NY,USA
20733408,PA,USA
99634895,PA,USA
78560867,NY,USA
75505990,NJ,USA
6573804,NY,USA
96099562,NY,USA
1812663,NY,USA
93263067,NY,USA
65902900,NY,USA
23427363,PA,USA
93805766,PA,USA
2676167,PA,USA
29167809,NY,USA
32477649,NY,USA
79187737,PA,USA
61902406,NY,USA
90289305,NY,USA
65817375,PA,USA
14719585,NY,USA
36482191,NY,USA
43189813,NY,USA
94196653,PA,USA
54458062,PA,USA
41275221,NJ,USA
38162829,NY,USA
25618160,NJ,USA
16734246,PA,USA
53230753,NY,USA
92847457,PA,USA
17890318,NY,USA
56470128,NJ,USA
94390939,PA,USA
8367117,PA,USA
67760868,NJ,USA
25836491,NY,USA
9462653,NJ,USA
29134365,NJ,USA
50742343,NJ,USA
44925043,NY,USA
17971724,PA,USA
32702884,NY,USA
52944026,PA,USA
95682988,PA,USA
40179784,NJ,USA
71449049,NY,USA
83315319,NY,USA
3322675,NJ,USA
12618669,NY,USA
20788756,NY,USA
88060912,NY,USA
52868390,NY,USA
75194781,NY,USA
25352557,NJ,USA
50906238,NY,USA
21368592,PA,USA
63001402,NY,USA
39085808,NY,USA
9483392,NY,USA
38015845,NJ,USA
21413281,NY,USA
28986895,PA,USA
25389749,PA,USA
17704920,NY,USA
49033916,NJ,USA
4427700,PA,USA
14618880,NJ,USA
63878573,NY,USA
33906012,NY,USA
82942314,NY,USA
98391401,NY,USA
25278858,NY,USA
29982635,NY,USA
91593836,PA,USA
40238746,PA,USA
38576969,PA,USA
95028115,PA,USA
52347442,PA,USA
97642484,PA,USA
7865127,PA,USA
45346043,NY,USA
60205360,PA,USA
13594098,NJ,USA
20118672,PA,USA
58858656,NY,USA
46644765,NJ,USA
9554568,PA,USA
97709025,NJ,USA
60599611,PA,USA
91299827,PA,USA
45572679,PA,USA
46982972,NY,USA
2253045,NJ,USA
92679601,NJ,USA
40276675,NY,USA
95839761,NY,USA
83559894,PA,USA
72024059,NY,USA
82203183,NY,USA
79175147,PA,USA
81674403,PA,USA
55786887,PA,USA
33847101,NJ,USA
17020888,PA,USA
19119554,PA,USA
59748532,PA,USA
62590287,NJ,USA
48645123,NY,USA
62721356,NY,USA
88944031,PA,USA
2911512,PA,USA
25266144,NY,USA
12789188,NY,USA
46076578,NJ,USA
79721099,NY,USA
34570796,NY,USA
88666967,PA,USA
33760091,NY,USA
3571142,NY,USA
8618451,PA,USA
35354012,NY,USA
38009002,NY,USA
28946888,NY,USA
39320332,PA,USA
76917158,NY,USA
35572995,NJ,USA
25019930,NY,USA
25583317,NY,USA
93940719,PA,USA
62805069,NJ,USA
28402801,NY,USA
37126156,NY,USA
94548254,PA,USA
54615329,NJ,USA
70985086,PA,USA
76032246,PA,USA
66428650,NY,USA
26304758,NJ,USA
63577925,PA,USA
98105380,NY,USA
47391445,PA,USA
41108881,PA,USA
22191933,NY,USA
45716198,NY,USA
90624670,NY,USA
15427709,NY,USA
55183071,PA,USA
98629635,NY,USA
1649870,PA,USA
1949334,NY,USA
81063972,NJ,USA
4291786,PA,USA
79069863,NJ,USA
72469657,NJ,USA
93399850,PA,USA
6132292,NY,USA
58598168,NY,USA
53358338,PA,USA
69576180,NJ,USA
58767281,PA,USA
52147829,NJ,USA
68117347,NJ,USA
82189877,NY,USA
51973913,PA,USA
22997451,NJ,USA
85146191,PA,USA
74978384,NJ,USA
76379861,NJ,USA
76900516,PA,USA
36317275,NY,USA
68149143,NY,USA
98893926,PA,USA
30910208,NY,USA
55488314,NY,USA
45137333,PA,USA
84431327,NY,USA
81102030,NJ,USA
6359433,NY,USA
42078415,NY,USA
56517146,PA,USA
16244622,NY,USA
50595880,NY,USA
40193243,NY,USA
6556867,NY,USA
18115394,PA,USA
80817090,PA,USA
93171257,NY,USA
75358544,PA,USA
19378538,NY,USA
37174701,NY,USA
55217714,NY,USA
94082481,NJ,USA
82213367,NJ,USA
30138964,PA,USA
42397955,NY,USA
17955620,NY,USA
79152386,PA,USA
93205741,NJ,USA
48717511,NJ,USA
11928351,NY,USA
74660742,PA,USA
91082359,NJ,USA
69788142,NY,USA
6823857,PA,USA
94279266,PA,USA
74345687,PA,USA
41814196,PA,USA
38441969,PA,USA
2536944,NY,USA
41560618,NJ,USA
82195544,NY,USA
77082590,NY,USA
24628869,NJ,USA
94605017,NY,USA
9092946,NY,USA
49300015,NJ,USA
82906351,NY,USA
56845885,NY,USA
52956549,NJ,USA
78419009,PA,USA
12442263,NJ,USA
59284057,NY,USA
76925332,NY,USA
46386101,NY,USA
97758335,PA,USA
22200901,NY,USA
9890915,NY,USA
19106751,PA,USA
77015922,PA,USA
32696012,PA,USA
834222,NY,USA
13251102,PA,USA
99685031,NY,USA
3489942,NY,USA
38761492,NJ,USA
67357542,PA,USA
35755481,NY,USA
99735824,PA,USA
49811713,NJ,USA
39213943,PA,USA
61686265,PA,USA
41242368,NJ,USA
77397485,NY,USA
24040969,NY,USA
84545994,PA,USA
3485269,NY,USA
78283942,NY,USA
13902932,PA,USA
83741184,NJ,USA
19852609,NY,USA
64166159,NY,USA
13333204,PA,USA
39655626,NY,USA
30817418,PA,USA
48396066,PA,USA
15221135,PA,USA
89417786,PA,USA
69425695,PA,USA
19089875,NY,USA
62338357,NY,USA
57270792,NJ,USA
91411987,NY,USA
52818818,NJ,USA
6314917,NJ,USA
52126581,NY,USA
22938633,PA,USA
93880356,NJ,USA
28111807,PA,USA
35404289,PA,USA
89487347,NY,USA
47280618,NJ,USA
12372127,PA,USA
42893434,NY,USA
83018355,PA,USA
78368837,NJ,USA
78671368,NJ,USA
55358307,NJ,USA
4433247,NJ,USA
3717966,NJ,USA
69404920,NY,USA
94706633,PA,USA
19409981,PA,USA
42759460,NJ,USA
26427383,NY,USA
15513933,NY,USA
50906035,NJ,USA
41680991,NY,USA
36541785,PA,USA
30003392,NY,USA
95326191,NY,USA
95152075,NY,USA
10146672,NY,USA
94965210,PA,USA
41124330,PA,USA
77924048,NY,USA
14992952,PA,USA
80739817,NY,USA
15353043,NY,USA
11438883,PA,USA
78027258,NY,USA
55622803,NJ,USA
88099020,NY,USA
94375998,PA,USA
95843991,NY,USA
89732631,PA,USA
3150701,NY,USA
85610713,NY,USA
22854454,NY,USA
42089866,PA,USA
34575466,NJ,USA
53179874,PA,USA
55660198,NY,USA
14229362,NJ,USA
9667834,NY,USA
63729375,NY,USA
78929284,NJ,USA
18295608,NY,USA
61558970,PA,USA
11208918,PA,USA
20011824,PA,USA
23523599,NJ,USA
39579559,NY,USA
79762523,NJ,USA
234419,NY,USA
57187460,PA,USA
41849878,PA,USA
28336793,NY,USA
18565813,NY,USA
77158824,PA,USA
28917809,NY,USA
33737839,NJ,USA
2758991,PA,USA
35683573,NJ,USA
44521507,NY,USA
76930401,NJ,USA
73520288,PA,USA
71517652,NY,USA
63777212,NY,USA
28123307,NY,USA
45611621,NY,USA
54475456,PA,USA
14403048,PA,USA
42819160,NY,USA
33398225,NJ,USA
12447746,PA,USA
34742501,NY,USA
47371213,NJ,USA
70821130,NY,USA
64599441,PA,USA
8103272,PA,USA
85741255,PA,USA
60091470,NY,USA
19610178,NY,USA
35578862,NY,USA
38502583,NJ,USA
49445980,NJ,USA
23656770,NY,USA
6968856,PA,USA
29176070,PA,USA
16299756,NY,USA
81328235,NY,USA
99784050,PA,USA
84602665,NY,USA
23013735,NY,USA
82602390,PA,USA
24194453,NY,USA
9266160,NJ,USA
75291819,NY,USA
71816434,NY,USA
28276035,PA,USA
5715039,PA,USA
25782520,NY,USA
5477010,NJ,USA
34859376,NY,USA
82030792,PA,USA
50435898,NY,USA
87848909,NY,USA
12548845,PA,USA
97868415,NY,USA
